+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                   ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; DE0_Nano_SOPC_inst|power_management_slave_0|pm_inst                                                                                                     ; 4     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|power_management_slave_0                                                                                                             ; 38    ; 29             ; 32           ; 29             ; 37     ; 29              ; 29            ; 29              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|controller_interrupt_counter                                                                                                         ; 23    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[5].mc|mi                                                                                       ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[5].mc                                                                                          ; 35    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[4].mc|mi                                                                                       ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[4].mc                                                                                          ; 35    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[3].mc|mi                                                                                       ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[3].mc                                                                                          ; 35    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[2].mc|mi                                                                                       ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[2].mc                                                                                          ; 35    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[1].mc|mi                                                                                       ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[1].mc                                                                                          ; 35    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[0].mc|mi                                                                                       ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0|motor_control_loop[0].mc                                                                                          ; 35    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|motor_controller_0                                                                                                                   ; 40    ; 0              ; 17           ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|select_i2c_clk                                                                                                                       ; 38    ; 31             ; 31           ; 31             ; 33     ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|wrptr_b                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|rdptr_b                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_ws_nbrp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_ws_dgrp|dffpipe8                                  ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_ws_dgrp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_wrusedw                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_wr_dbuw                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_rs_dgwp|dffpipe8                                  ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_rs_dgwp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_rs_dbwp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_rdusedw                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|dffpipe_rdbuw                                             ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|fiforam|wdecoder|auto_generated                           ; 5     ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|fiforam|mux|auto_generated                                ; 132   ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|wrptr_g                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|rdptr_g                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|gray2bin_ws_nbrp                                          ; 4     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|gray2bin_rs_nbwp                                          ; 4     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|write_state                                               ; 7     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated|read_state                                                ; 7     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx|dcfifo_component|auto_generated                                                           ; 13    ; 0              ; 0            ; 0              ; 18     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_rx                                                                                           ; 13    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|wrptr_b                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|rdptr_b                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_ws_nbrp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_ws_dgrp|dffpipe8                                  ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_ws_dgrp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_wrusedw                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_wr_dbuw                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_rs_dgwp|dffpipe8                                  ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_rs_dgwp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_rs_dbwp                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_rdusedw                                           ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|dffpipe_rdbuw                                             ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|fiforam|wdecoder|auto_generated                           ; 5     ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|fiforam|mux|auto_generated                                ; 132   ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|wrptr_g                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|rdptr_g                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|gray2bin_ws_nbrp                                          ; 4     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|gray2bin_rs_nbwp                                          ; 4     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|write_state                                               ; 7     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated|read_state                                                ; 7     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx|dcfifo_component|auto_generated                                                           ; 13    ; 0              ; 0            ; 0              ; 18     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst|gsensor_fifo_tx                                                                                           ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi|SPI_3WIRE_inst                                                                                                           ; 39    ; 14             ; 0            ; 14             ; 11     ; 14              ; 14            ; 14              ; 1     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|gsensor_spi                                                                                                                          ; 17    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 1     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                                    ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                                              ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram|altsyncram1                                       ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                                   ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                                    ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                                ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated|dpfifo                                                           ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r|rfifo|auto_generated                                                                  ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_r                                                                                       ; 13    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                                    ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|rd_ptr_count                                              ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram|altsyncram1                                       ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram                                                   ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state|count_usedw                                    ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state                                                ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated|dpfifo                                                           ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w|wfifo|auto_generated                                                                  ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart|the_DE0_Nano_SOPC_jtag_uart_scfifo_w                                                                                       ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|jtag_uart                                                                                                                            ; 38    ; 10             ; 23           ; 10             ; 34     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|epcs|the_boot_copier_rom|auto_generated                                                                                              ; 10    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|epcs|the_DE0_Nano_SOPC_epcs_sub                                                                                                      ; 25    ; 0              ; 0            ; 0              ; 23     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|epcs                                                                                                                                 ; 48    ; 0              ; 16           ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|g_sensor_int                                                                                                                         ; 39    ; 0              ; 31           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|altpll_sys_inst|sd1                                                                                                                  ; 3     ; 1              ; 0            ; 1              ; 6      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|altpll_sys_inst|stdsync2|dffpipe3                                                                                                    ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|altpll_sys_inst|stdsync2                                                                                                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|altpll_sys_inst                                                                                                                      ; 38    ; 31             ; 30           ; 31             ; 39     ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|sdram|the_DE0_Nano_SOPC_sdram_input_efifo_module                                                                                     ; 47    ; 0              ; 0            ; 0              ; 47     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|sdram                                                                                                                                ; 47    ; 1              ; 1            ; 1              ; 40     ; 1               ; 1             ; 1               ; 16    ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|i2c_sda                                                                                                                              ; 38    ; 0              ; 31           ; 0              ; 32     ; 0               ; 0             ; 0               ; 1     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|i2c_scl                                                                                                                              ; 38    ; 31             ; 31           ; 31             ; 33     ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|led                                                                                                                                  ; 38    ; 24             ; 24           ; 24             ; 40     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|sw                                                                                                                                   ; 42    ; 0              ; 28           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst|key                                                                                                                                  ; 40    ; 0              ; 30           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; DE0_Nano_SOPC_inst                                                                                                                                      ; 14    ; 1              ; 0            ; 1              ; 62     ; 1               ; 1             ; 1               ; 18    ; 0              ; 0            ; 0                ; 0                 ;
; dis_inst                                                                                                                                                ; 106   ; 52             ; 0            ; 52             ; 51     ; 52              ; 52            ; 52              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
